Geographic Level,Location,Year,Total Population,Percent Change in Population,Numeric Change in Population,Births,Deaths,Natural Increase,Net Migration,Net Foreign Immigration,Net Domestic Migration,Crude Birth Rate,Crude Death Rate,Crude Migration Rate,Crude Domestic Migration Rate,Crude Foreign Migration Rate,Source
County,Alameda,2018,1669659.0,0.6,9909.0,18317.0,9926.0,8391.0,1518.0,8328.0,-6810.0,10.970503557912124,5.944926478999604,0.9091676803467056,-4.078677143057355,4.98784482340406,DoF
County,Alameda,2019,1678926.0,0.56,9267.0,18325.0,9762.0,8563.0,704.0,7477.0,-6773.0,10.914715717071507,5.814431368624942,0.4193156815726244,-4.034126578538899,4.453442260111523,DoF
County,Alameda,2020,1681700.0,0.17,2774.0,17827.0,10413.0,7414.0,-4640.0,4373.0,-9013.0,10.600582743652256,6.191948623416781,-2.7591128025212583,-5.359457691621573,2.600344889100316,DoF
County,Alameda,2021,1661283.0,-1.21,-20417.0,16738.0,11595.0,5143.0,-27689.0,-613.0,-27076.0,10.07534538064857,6.9795453273162975,-16.66723851384743,-16.2982465961549,-0.3689919176925304,DoF
County,Alameda,2022,1651884.0,-0.57,-9399.0,16972.0,10953.0,6019.0,-15418.0,7400.0,-22818.0,10.274329190185266,6.6306108661383005,-9.3335851669972,-13.813318610749906,4.479733443752709,DoF
County,Alameda,2023,1653486.0,0.1,1602.0,16561.0,10785.0,5776.0,-4174.0,11542.0,-15716.0,10.015809024086083,6.522583196954797,-2.5243636777087923,-9.504767503323281,6.98040382561449,DoF
County,Alameda,2024,1659982.0,0.39,6496.0,15914.0,10388.0,5526.0,970.0,13115.0,-12145.0,9.586850941757199,6.257899182039323,0.5843436856544227,-7.31634439409584,7.900688079750263,DoF
County,Alameda,2025,1661903.0,0.12,1921.0,15991.0,10453.0,5538.0,-3617.0,8691.0,-12308.0,9.622101891626647,6.289777441884395,-2.1764206454889363,-7.405967736985853,5.229547091496916,DoF
County,Alpine,2011,1093.0,,,5.0,8.0,-3.0,-65.0,0.0,-65.0,4.574565416285453,7.319304666056725,-59.46935041171088,-59.46935041171088,0.0,Census
County,Alpine,2012,1110.0,1.56,17.0,5.0,6.0,-1.0,17.0,0.0,17.0,4.504504504504505,5.405405405405405,15.315315315315315,15.315315315315315,0.0,Census
County,Alpine,2013,1128.0,1.62,18.0,6.0,7.0,-1.0,18.0,1.0,17.0,5.319148936170213,6.205673758865249,15.957446808510635,15.070921985815602,0.8865248226950354,Census
County,Alpine,2014,1080.0,-4.26,-48.0,6.0,9.0,-3.0,-46.0,0.0,-46.0,5.555555555555555,8.333333333333334,-42.59259259259259,-42.59259259259259,0.0,Census
County,Alpine,2015,1077.0,-0.28,-3.0,5.0,12.0,-7.0,3.0,2.0,1.0,4.642525533890436,11.142061281337048,2.785515320334262,0.9285051067780872,1.8570102135561743,Census
County,Alpine,2016,1047.0,-2.79,-30.0,3.0,8.0,-5.0,-24.0,2.0,-26.0,2.865329512893983,7.640878701050621,-22.922636103151863,-24.83285577841452,1.9102196752626552,Census
County,Alpine,2017,1111.0,6.11,64.0,8.0,10.0,-2.0,67.0,1.0,66.0,7.200720072007201,9.000900090009,60.30603060306031,59.4059405940594,0.9000900090009001,Census
County,Alpine,2018,1089.0,-1.98,-22.0,8.0,9.0,-1.0,-22.0,1.0,-23.0,7.3461891643709825,8.264462809917356,-20.202020202020204,-21.12029384756657,0.9182736455463728,Census
County,Alpine,2019,1129.0,3.67,40.0,10.0,5.0,5.0,36.0,1.0,35.0,8.857395925597874,4.428697962798937,31.88662533215235,31.00088573959256,0.8857395925597874,Census
County,Alpine,2021,1194.0,5.76,65.0,7.0,36.0,-29.0,48.0,0.0,48.0,5.862646566164154,30.15075376884422,40.20100502512563,40.20100502512563,0.0,Census
County,Alpine,2022,1149.0,-3.77,-45.0,10.0,21.0,-11.0,-34.0,1.0,-35.0,8.703220191470844,18.276762402088774,-29.590948651000872,-30.461270670147954,0.8703220191470844,Census
County,Alpine,2023,1105.0,-3.83,-44.0,4.0,15.0,-11.0,-35.0,2.0,-37.0,3.6199095022624435,13.574660633484163,-31.674208144796378,-33.484162895927604,1.8099547511312217,Census
County,Alpine,2024,1086.0,-1.72,-19.0,3.0,14.0,-11.0,-9.0,5.0,-14.0,2.7624309392265194,12.89134438305709,-8.287292817679557,-12.89134438305709,4.6040515653775325,Census
County,Alpine,2025,1043.0,-3.96,-43.0,3.0,14.0,-11.0,-32.0,1.0,-33.0,2.876318312559923,13.422818791946309,-30.680728667305846,-31.639501438159154,0.9587727708533077,Census
County,Alpine,1991,1121.0,,,14.0,6.0,8.0,19.0,0.0,19.0,12.488849241748438,5.35236396074933,16.949152542372882,16.949152542372882,0.0,DoF
County,Alpine,1992,1131.0,0.89,10.0,17.0,3.0,14.0,-4.0,2.0,-6.0,15.030946065428823,2.6525198938992043,-3.5366931918656053,-5.305039787798409,1.7683465959328026,DoF
County,Alpine,1993,1132.0,0.09,1.0,9.0,1.0,8.0,-7.0,3.0,-10.0,7.950530035335689,0.8833922261484098,-6.183745583038869,-8.8339222614841,2.65017667844523,DoF
County,Alpine,1994,1119.0,-1.15,-13.0,8.0,5.0,3.0,-16.0,1.0,-17.0,7.149240393208221,4.468275245755138,-14.298480786416444,-15.19213583556747,0.8936550491510277,DoF
County,Alpine,1995,1171.0,4.65,52.0,10.0,1.0,9.0,43.0,0.0,43.0,8.539709649871904,0.8539709649871904,36.72075149444919,36.72075149444919,0.0,DoF
County,Alpine,1996,1214.0,3.67,43.0,8.0,7.0,1.0,42.0,2.0,40.0,6.589785831960461,5.766062602965404,34.59637561779242,32.948929159802304,1.6474464579901154,DoF
County,Alpine,1997,1237.0,1.89,23.0,10.0,7.0,3.0,20.0,0.0,20.0,8.084074373484237,5.658852061438965,16.168148746968473,16.168148746968473,0.0,DoF
County,Alpine,1998,1192.0,-3.64,-45.0,11.0,10.0,1.0,-46.0,0.0,-46.0,9.228187919463087,8.389261744966444,-38.59060402684564,-38.59060402684564,0.0,DoF
